=== 预测数据记录 ===
开始时间: 2026-01-18 03:48:08
预测时间步长: 0.02 秒 (predictionTimeStep字段=0.01)
飞船初始位置: (-45.86, -1.42, 0.00)
飞船初始速度: (14.98, -0.82, 0.00)
GravityEngine 参数:
  - physToWorldFactor: 1
  - massScale: 1
  - fixedDeltaTime: 0.02
CoreDeflector 数量: 1
  - CoreDeflector[0]: 位置=(-5.85, -2.52, 0.00), 质量=500, 引导强度=0.12, trigger半径=10.29
---
格式: [步数] [时间] [位置] [速度] [速度大小] [GravityEngine加速度] [CoreDeflector效果] [ShipState缩放] [其他效果]
---
[139] t=2.7800 pos=(-1.638,-2.000,0.000) vel=(12.857,12.097,0.000) speed=17.654 gravAcc=(-12.368,-0.586,0.000)Core[CoreDeflector[0]]:dist=3.97,guidance=0.12,velChange=0.774,accel=38.714,ACTIVE 
[140] t=2.8000 pos=(-1.396,-1.757,0.000) vel=(12.093,12.108,0.000) speed=17.113 gravAcc=(-10.694,-1.047,0.000)Core[CoreDeflector[0]]:dist=4.25,guidance=0.12,velChange=0.700,accel=35.012,ACTIVE 
[141] t=2.8200 pos=(-1.168,-1.516,0.000) vel=(11.398,12.096,0.000) speed=16.620 gravAcc=(-9.326,-1.332,0.000)Core[CoreDeflector[0]]:dist=4.52,guidance=0.12,velChange=0.640,accel=31.982,ACTIVE 
[142] t=2.8400 pos=(-0.953,-1.274,0.000) vel=(10.760,12.066,0.000) speed=16.166 gravAcc=(-8.197,-1.503,0.000)Core[CoreDeflector[0]]:dist=4.79,guidance=0.12,velChange=0.589,accel=29.465,ACTIVE 
[143] t=2.8600 pos=(-0.749,-1.034,0.000) vel=(10.170,12.023,0.000) speed=15.747 gravAcc=(-7.255,-1.599,0.000)Core[CoreDeflector[0]]:dist=5.06,guidance=0.12,velChange=0.547,accel=27.344,ACTIVE 
[144] t=2.8800 pos=(-0.557,-0.794,0.000) vel=(9.622,11.970,0.000) speed=15.358 gravAcc=(-6.463,-1.645,0.000)Core[CoreDeflector[0]]:dist=5.32,guidance=0.12,velChange=0.511,accel=25.536,ACTIVE 
[145] t=2.9000 pos=(-0.375,-0.556,0.000) vel=(9.111,11.910,0.000) speed=14.995 gravAcc=(-5.790,-1.657,0.000)Core[CoreDeflector[0]]:dist=5.57,guidance=0.12,velChange=0.480,accel=23.977,ACTIVE 
[146] t=2.9200 pos=(-0.202,-0.319,0.000) vel=(8.631,11.843,0.000) speed=14.654 gravAcc=(-5.213,-1.647,0.000)Core[CoreDeflector[0]]:dist=5.82,guidance=0.12,velChange=0.452,accel=22.619,ACTIVE 
[147] t=2.9400 pos=(-0.038,-0.084,0.000) vel=(8.178,11.772,0.000) speed=14.334 gravAcc=(-4.715,-1.622,0.000)Core[CoreDeflector[0]]:dist=6.06,guidance=0.12,velChange=0.429,accel=21.425,ACTIVE 
[148] t=2.9600 pos=(0.117,0.150,0.000) vel=(7.751,11.698,0.000) speed=14.032 gravAcc=(-4.283,-1.588,0.000)Core[CoreDeflector[0]]:dist=6.30,guidance=0.12,velChange=0.407,accel=20.367,ACTIVE 
[149] t=2.9800 pos=(0.263,0.382,0.000) vel=(7.345,11.620,0.000) speed=13.747 gravAcc=(-3.904,-1.547,0.000)Core[CoreDeflector[0]]:dist=6.54,guidance=0.12,velChange=0.388,accel=19.422,ACTIVE 
[150] t=3.0000 pos=(0.403,0.613,0.000) vel=(6.959,11.540,0.000) speed=13.475 gravAcc=(-3.570,-1.503,0.000)Core[CoreDeflector[0]]:dist=6.77,guidance=0.12,velChange=0.371,accel=18.572,ACTIVE 
[151] t=3.0200 pos=(0.534,0.842,0.000) vel=(6.591,11.457,0.000) speed=13.218 gravAcc=(-3.274,-1.456,0.000)Core[CoreDeflector[0]]:dist=7.00,guidance=0.12,velChange=0.356,accel=17.803,ACTIVE 
[152] t=3.0400 pos=(0.659,1.070,0.000) vel=(6.239,11.373,0.000) speed=12.972 gravAcc=(-3.011,-1.409,0.000)Core[CoreDeflector[0]]:dist=7.22,guidance=0.12,velChange=0.342,accel=17.103,ACTIVE 
[153] t=3.0600 pos=(0.777,1.296,0.000) vel=(5.903,11.287,0.000) speed=12.737 gravAcc=(-2.775,-1.362,0.000)Core[CoreDeflector[0]]:dist=7.44,guidance=0.12,velChange=0.329,accel=16.463,ACTIVE 
[154] t=3.0800 pos=(0.889,1.520,0.000) vel=(5.580,11.200,0.000) speed=12.513 gravAcc=(-2.563,-1.315,0.000)Core[CoreDeflector[0]]:dist=7.65,guidance=0.12,velChange=0.317,accel=15.874,ACTIVE 
[155] t=3.1000 pos=(0.994,1.742,0.000) vel=(5.270,11.112,0.000) speed=12.298 gravAcc=(-2.371,-1.270,0.000)Core[CoreDeflector[0]]:dist=7.86,guidance=0.12,velChange=0.307,accel=15.330,ACTIVE 
[156] t=3.1200 pos=(1.094,1.962,0.000) vel=(4.971,11.023,0.000) speed=12.092 gravAcc=(-2.197,-1.225,0.000)Core[CoreDeflector[0]]:dist=8.06,guidance=0.12,velChange=0.297,accel=14.826,ACTIVE 
[157] t=3.1400 pos=(1.187,2.181,0.000) vel=(4.684,10.933,0.000) speed=11.894 gravAcc=(-2.038,-1.182,0.000)Core[CoreDeflector[0]]:dist=8.27,guidance=0.12,velChange=0.287,accel=14.357,ACTIVE 
[158] t=3.1600 pos=(1.276,2.398,0.000) vel=(4.408,10.842,0.000) speed=11.704 gravAcc=(-1.893,-1.141,0.000)Core[CoreDeflector[0]]:dist=8.46,guidance=0.12,velChange=0.278,accel=13.919,ACTIVE 
[159] t=3.1800 pos=(1.358,2.613,0.000) vel=(4.140,10.751,0.000) speed=11.520 gravAcc=(-1.759,-1.101,0.000)Core[CoreDeflector[0]]:dist=8.66,guidance=0.12,velChange=0.270,accel=13.509,ACTIVE 
[160] t=3.2000 pos=(1.436,2.826,0.000) vel=(3.882,10.659,0.000) speed=11.344 gravAcc=(-1.637,-1.062,0.000)Core[CoreDeflector[0]]:dist=8.85,guidance=0.12,velChange=0.262,accel=13.123,ACTIVE 
[161] t=3.2200 pos=(1.509,3.037,0.000) vel=(3.633,10.566,0.000) speed=11.174 gravAcc=(-1.523,-1.025,0.000)Core[CoreDeflector[0]]:dist=9.04,guidance=0.12,velChange=0.255,accel=12.760,ACTIVE 
[162] t=3.2400 pos=(1.577,3.247,0.000) vel=(3.392,10.474,0.000) speed=11.009 gravAcc=(-1.418,-0.989,0.000)Core[CoreDeflector[0]]:dist=9.22,guidance=0.12,velChange=0.248,accel=12.418,ACTIVE 
[163] t=3.2600 pos=(1.640,3.454,0.000) vel=(3.158,10.381,0.000) speed=10.850 gravAcc=(-1.321,-0.955,0.000)Core[CoreDeflector[0]]:dist=9.40,guidance=0.12,velChange=0.242,accel=12.094,ACTIVE 
[164] t=3.2800 pos=(1.698,3.660,0.000) vel=(2.932,10.287,0.000) speed=10.697 gravAcc=(-1.230,-0.922,0.000)Core[CoreDeflector[0]]:dist=9.58,guidance=0.12,velChange=0.236,accel=11.786,ACTIVE 
[165] t=3.3000 pos=(1.753,3.864,0.000) vel=(2.713,10.193,0.000) speed=10.548 gravAcc=(-1.145,-0.891,0.000)Core[CoreDeflector[0]]:dist=9.76,guidance=0.12,velChange=0.230,accel=11.494,ACTIVE 
[166] t=3.3200 pos=(1.803,4.066,0.000) vel=(2.501,10.100,0.000) speed=10.405 gravAcc=(-1.065,-0.861,0.000)Core[CoreDeflector[0]]:dist=9.93,guidance=0.12,velChange=0.224,accel=11.216,ACTIVE 
[167] t=3.3400 pos=(1.849,4.266,0.000) vel=(2.295,10.005,0.000) speed=10.265 gravAcc=(-0.991,-0.832,0.000)Core[CoreDeflector[0]]:dist=10.10,guidance=0.12,velChange=0.219,accel=10.951,ACTIVE 
[168] t=3.3600 pos=(1.890,4.464,0.000) vel=(2.095,9.911,0.000) speed=10.130 gravAcc=(-0.920,-0.804,0.000)Core[CoreDeflector[0]]:dist=10.26,guidance=0.12,velChange=0.214,accel=10.698,ACTIVE 
[169] t=3.3800 pos=(1.932,4.662,0.000) vel=(2.078,9.896,0.000) speed=10.112 gravAcc=(-0.854,-0.778,0.000) 
[170] t=3.4000 pos=(1.973,4.860,0.000) vel=(2.062,9.881,0.000) speed=10.094 gravAcc=(-0.791,-0.752,0.000) 
[171] t=3.4200 pos=(2.014,5.057,0.000) vel=(2.047,9.866,0.000) speed=10.076 gravAcc=(-0.730,-0.725,0.000) 
[172] t=3.4400 pos=(2.055,5.254,0.000) vel=(2.034,9.852,0.000) speed=10.060 gravAcc=(-0.672,-0.699,0.000) 
[173] t=3.4600 pos=(2.095,5.451,0.000) vel=(2.022,9.839,0.000) speed=10.044 gravAcc=(-0.616,-0.673,0.000) 
[174] t=3.4800 pos=(2.135,5.648,0.000) vel=(2.010,9.826,0.000) speed=10.029 gravAcc=(-0.562,-0.647,0.000) 
[175] t=3.5000 pos=(2.175,5.844,0.000) vel=(2.000,9.813,0.000) speed=10.015 gravAcc=(-0.510,-0.622,0.000) 
[176] t=3.5200 pos=(2.215,6.040,0.000) vel=(1.991,9.801,0.000) speed=10.002 gravAcc=(-0.460,-0.597,0.000) 
[177] t=3.5400 pos=(2.255,6.236,0.000) vel=(1.983,9.790,0.000) speed=9.989 gravAcc=(-0.413,-0.572,0.000) 
[178] t=3.5600 pos=(2.294,6.431,0.000) vel=(1.975,9.779,0.000) speed=9.977 gravAcc=(-0.366,-0.547,0.000) 
[179] t=3.5800 pos=(2.334,6.627,0.000) vel=(1.969,9.769,0.000) speed=9.965 gravAcc=(-0.322,-0.523,0.000) 
[180] t=3.6000 pos=(2.373,6.822,0.000) vel=(1.963,9.759,0.000) speed=9.954 gravAcc=(-0.279,-0.499,0.000) 
[181] t=3.6200 pos=(2.412,7.017,0.000) vel=(1.959,9.749,0.000) speed=9.944 gravAcc=(-0.237,-0.476,0.000) 
[182] t=3.6400 pos=(2.451,7.212,0.000) vel=(1.955,9.740,0.000) speed=9.934 gravAcc=(-0.197,-0.453,0.000) 
[183] t=3.6600 pos=(2.490,7.406,0.000) vel=(1.952,9.731,0.000) speed=9.925 gravAcc=(-0.158,-0.431,0.000) 
[184] t=3.6800 pos=(2.529,7.601,0.000) vel=(1.949,9.723,0.000) speed=9.917 gravAcc=(-0.120,-0.409,0.000) 
[185] t=3.7000 pos=(2.568,7.795,0.000) vel=(1.948,9.715,0.000) speed=9.909 gravAcc=(-0.083,-0.387,0.000) 
[186] t=3.7200 pos=(2.607,7.989,0.000) vel=(1.947,9.708,0.000) speed=9.901 gravAcc=(-0.047,-0.366,0.000) 
[187] t=3.7400 pos=(2.646,8.183,0.000) vel=(1.946,9.701,0.000) speed=9.895 gravAcc=(-0.012,-0.346,0.000) 
[188] t=3.7600 pos=(2.685,8.377,0.000) vel=(1.947,9.695,0.000) speed=9.888 gravAcc=(0.022,-0.325,0.000) 
[189] t=3.7800 pos=(2.724,8.571,0.000) vel=(1.948,9.689,0.000) speed=9.882 gravAcc=(0.055,-0.306,0.000) 
[190] t=3.8000 pos=(2.763,8.764,0.000) vel=(1.950,9.683,0.000) speed=9.877 gravAcc=(0.087,-0.286,0.000) 
[191] t=3.8200 pos=(2.802,8.958,0.000) vel=(1.952,9.678,0.000) speed=9.872 gravAcc=(0.119,-0.267,0.000) 
[192] t=3.8400 pos=(2.841,9.151,0.000) vel=(1.955,9.673,0.000) speed=9.868 gravAcc=(0.150,-0.249,0.000) 
[193] t=3.8600 pos=(2.880,9.345,0.000) vel=(1.959,9.668,0.000) speed=9.864 gravAcc=(0.180,-0.231,0.000) 
[194] t=3.8800 pos=(2.920,9.538,0.000) vel=(1.963,9.664,0.000) speed=9.861 gravAcc=(0.210,-0.214,0.000) 
[195] t=3.9000 pos=(2.959,9.731,0.000) vel=(1.968,9.660,0.000) speed=9.858 gravAcc=(0.239,-0.196,0.000) 
[196] t=3.9200 pos=(2.998,9.924,0.000) vel=(1.973,9.656,0.000) speed=9.856 gravAcc=(0.268,-0.180,0.000) 
[197] t=3.9400 pos=(3.038,10.117,0.000) vel=(1.979,9.653,0.000) speed=9.854 gravAcc=(0.296,-0.164,0.000) 
[198] t=3.9600 pos=(3.078,10.310,0.000) vel=(1.985,9.650,0.000) speed=9.852 gravAcc=(0.324,-0.148,0.000) 
[199] t=3.9800 pos=(3.118,10.503,0.000) vel=(1.992,9.647,0.000) speed=9.851 gravAcc=(0.352,-0.132,0.000) 
[200] t=4.0000 pos=(3.158,10.696,0.000) vel=(2.000,9.645,0.000) speed=9.850 gravAcc=(0.379,-0.117,0.000) 
